names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic,business_id
Lily's Sandwich,0.544784662,0.067758896,0.248458191,0,0.090681928,0.039436096,0.029469425,0.48352635,0.313699451,0.072816648,0.018362439,0.076884944,good_topic1,"bad_topic2,bad_topic3",tzDF3otfex5z7SWwFsY-XQ
Lime Rickey's,0.072350003,0.01061599,0.121085001,0.129607961,0.405183703,0.253382872,0.072329766,0.576574367,0.156006743,0.069328698,0.045874031,0.074738834,good_topic5,"bad_topic2,bad_topic3",LE7ySjUsJYzz7c__3qN5jg
Lincoln Center Cafe,0,0.342296451,0,0,0.641693592,0,0,0.538319409,0.317254245,0.107670598,0,0.034347139,good_topic5,"bad_topic2,bad_topic3,bad_topic4",EXBhIKi4YfE996YIxlom8Q
Lincoln Kitchen,0.230360781,0.057450352,0.036877276,0,0.305257703,0.362022718,0.09662381,0.44072701,0.139826018,0.16756577,0.006350657,0.136635548,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",FU42ltZoEwtnVhoRrrZDCA
Line Drive Burgers,0,0,0.094132808,0.755857259,0.092074874,0.044374835,0,0.47009474,0.156351939,0,0.066873834,0.30195424,good_topic4,"bad_topic2,bad_topic3,bad_topic6",xUB4HzyjqH1EmlnrQ4_oeg
Lineage Brewing,0.150888386,0.060271954,0.086516324,0.003072642,0.107235063,0.58096442,0.019449693,0.527279023,0.224538567,0.056399774,0.0299696,0.136912351,good_topic6,"bad_topic2,bad_topic3,bad_topic6",6tREearAeHZFaAMwHjTkgA
Lions Bay General Store and Cafe,0.086084105,0.032371525,0.485660225,0,0.07148537,0.315675475,0.027598733,0.576528311,0.391048402,0,0,0,good_topic3,"bad_topic2,bad_topic3",agDBVpW9zPUK80oGUzo5og
Lions Pride Orlando,0.053220032,0.000956157,0.045456978,0.036007819,0.428906647,0.424910809,0.03065103,0.495407731,0.214877283,0.097068924,0.010783953,0.146267704,good_topic5,"bad_topic2,bad_topic3,bad_topic6",eHEIqjtMjpgqZ36lZ2EbfQ
Liquids and Solids,0.454225041,0.025410034,0.333318468,0,0.121165559,0.062293697,0.08890821,0.537741005,0.18788521,0.155032292,0,0.029595619,good_topic1,"bad_topic2,bad_topic3,bad_topic4",u99PAVunkh1L9iEGuDyuBw
Little Barrel and Brown,0.167608928,0.169226735,0.068132427,0.060691703,0.322838102,0.202762145,0.025548663,0.444854055,0.268673252,0.150029715,0.004214991,0.100884868,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",1XR3rNrniu9gzWvPrVPlrw
Little Big Burger,0.011562633,0.033721995,0.132004624,0.677009427,0.059325901,0.073803818,0.024939314,0.597898814,0.161353626,0.090684711,0.005473646,0.110724441,good_topic4,"bad_topic2,bad_topic3,bad_topic6",STbpq2Cc3MsbbXwQDRUJ8A
Little Cuba,0.410190338,0.100088317,0.129673277,0.010050118,0.258637599,0.080747872,0.014243921,0.448875337,0.271533905,0.115552968,0.002245256,0.139680721,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",Cne0LB95TtnFYZf1kPlx_w
Little Dipper,0.120787027,0.557906177,0.060628413,0.077932508,0.129175021,0.042063587,0.039756728,0.469193041,0.215918511,0.142555004,0,0.121031908,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ugoYu1bLnbuN4tK-SbT1oA
Little Eater,0.335506911,0.332632453,0.158128152,0.003977683,0.072400783,0.089201817,0.04860252,0.481792644,0.193493612,0.131736439,0,0.13804353,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",TpyvQ_s5-qVypvkE2CDWrQ
Little Gotham Coffee,0.091723677,0.748054743,0.135800869,0,0.017949512,0,0,0.53834933,0.281194836,0.172416523,0,0,good_topic2,"bad_topic2,bad_topic3,bad_topic4",JPFa1q8l2OIecbXlMyQ-Jw
Little Greek Fresh Grill,0.395963554,0.057345936,0.10418248,0.014946421,0.209087518,0.206725904,0.034014265,0.576164545,0.137329102,0.107317717,0.002218382,0.13566098,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",zcZloayEFzBM-Ln0eYDb6A
Little Greek Fresh Grill - Lee Vista Promenade,0.372745839,0.080658143,0.093997174,0.017962108,0.331482974,0.092081989,0.016755934,0.556646479,0.211310759,0.119466512,0,0.086821782,good_topic1,"bad_topic2,bad_topic3,bad_topic4",iuC00rYfWLIjggXOJpCNkw
Little Greek Fresh Grill - Winter Park,0.569580155,0.114862641,0.059643522,0.021621029,0.154603578,0.066663176,0.015043014,0.507586047,0.20414186,0.146848518,0.002222774,0.119403445,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",GiFYGv2m7_-LdcaO-fvTNQ
Little New Orleans Kitchen & Oyster Bar,0.091384261,0.019503417,0.077754019,0.033779376,0.672735735,0.093320613,0.01662679,0.484978078,0.247785884,0.101740035,0.032559939,0.108452745,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",c7a227mgBVqADO8QHq2B5Q
Little River Cafe,0.078823293,0.558781557,0.116355987,0.007550514,0.09713077,0.129027393,0.030414302,0.512264494,0.258841227,0.087050135,0,0.103394569,good_topic2,"bad_topic2,bad_topic3,bad_topic6",PGsVyzWtsQYuq-eQl6__qA
Little Star Provisions,0.425466104,0.162626498,0.347857604,0,0.047550463,0.005270382,0,0.470392555,0.365105987,0.152450353,0,0,good_topic1,"bad_topic2,bad_topic3,bad_topic4",0Vpi12ICbT1AdW7uWoJgww
Little's Food Store and Grill,0.019299352,0.090521769,0.281476115,0.368151992,0.044139771,0.186874554,0.005510441,0.432675102,0.229541053,0.154870657,0,0.166729001,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",KbyrRWuEeK6uEbtpAUgIdg
Live Oak Market,0.086154347,0.118366113,0.490853996,0.004005727,0.015192273,0.276914121,0.024617544,0.52643759,0.327749807,0.037551588,0,0.075851194,good_topic3,"bad_topic2,bad_topic3",fZ17X_m2hr1F1hbp3HcZhQ
Livingstone's Seafood & Deli,0.143979855,0.0455059,0.175054729,0.07067052,0.546516709,0.007251444,0.021821311,0.672723204,0.148589668,0.047697237,0.006845896,0.092791077,good_topic5,"bad_topic2,bad_topic3",eC2V7rxoCANbm0PnrtfZQQ
Lizard Lounge,0.00501451,0.001923091,0.238283538,0.022048118,0.029927672,0.691940552,0.048835564,0.470077246,0.291232795,0.041529417,0,0.137185482,good_topic6,"bad_topic2,bad_topic3,bad_topic6",hADEjYNxdlSrU8paiRUzUg
Lo Mejor Del Mundo Cuban Cafe,0.443823937,0.169564797,0.170565782,0.008862669,0.14213002,0.052513171,0,0.521028817,0.254534036,0.071800664,0,0.149238353,good_topic1,"bad_topic2,bad_topic3,bad_topic6",iDTsUhgV9CTHTj1OwiyaUw
LoLa Burger Boston,0,0,0.00506384,0.537730817,0.412394113,0.031957724,0.014375175,0.587381702,0.217919452,0.071913327,0,0.100496076,good_topic4,"bad_topic2,bad_topic3,bad_topic6",qTLrDJ-4svS_Ml8BZIBJAg
Lobstah On A Roll,0.20677983,0.04929328,0.092642779,0.017795818,0.600648587,0.021744347,0.055919024,0.510619033,0.219204286,0.122274506,0.03483909,0.048321488,good_topic5,"bad_topic2,bad_topic3,bad_topic4",JZUTavw4SsZ-iiExULq1_g
Local 338 Bagels & Coffee,0.04300938,0.423890841,0.402561226,0.021078672,0.064543173,0.03541649,0.026348527,0.579702057,0.291543424,0.04778507,0.002243038,0.048426543,good_topic2,"bad_topic2,bad_topic3",8LySVhnKnCAtMTnwEdgZfg
Local 438 Grille & Sport,0.049547876,0.034173024,0.076888707,0.097725681,0.374139426,0.355228401,0.022392856,0.576314176,0.194927567,0.096662479,0.015778854,0.086841938,good_topic5,"bad_topic2,bad_topic3",QaVJlPkn48gDVymrqKn8DA
Local 66 Bar and Grill,0.090208266,0.040173121,0.092510534,0.152173643,0.228827968,0.382817085,0.033129624,0.550584024,0.211955237,0.07041809,0,0.126167816,good_topic6,"bad_topic2,bad_topic3,bad_topic6",tbJ5c8LsnT6jIE_dkpIT6Q
Local No 7,0.067209092,0.052428504,0.071249109,0.219813434,0.227810812,0.34976566,0.034963271,0.587838202,0.166755558,0.094182731,0.006508144,0.102725953,good_topic6,"bad_topic2,bad_topic3,bad_topic6",Kdl25k1fOPQ7RCp_K1LJsA
Local Three,0.148292169,0.105921095,0.09381489,0.020475914,0.321066906,0.30272327,0.039334412,0.503564942,0.204758765,0.119932203,0.022815514,0.103941145,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",bcXr24FtZx33vywpAa0qsw
Loggers' Grill,0,0.274362758,0.121719331,0.554794212,0.038488485,0,0,0.464178205,0.198982164,0.173245087,0,0.160140082,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",#NAME?
Lola's Italian Groceria,0.361281787,0.090237995,0.243859675,0.009280691,0.254195298,0.030582733,0.057384788,0.559048808,0.2011595,0.008573239,0.02693591,0.138721009,good_topic1,"bad_topic2,bad_topic3,bad_topic6",4L3qlRgUFwjjhfzf8n3mag
Lolita's Market,0.077022564,0.285781344,0.524665337,0.003747289,0.023537281,0.075424584,0.012340739,0.557006314,0.263357811,0.113905927,0,0.049173115,good_topic3,"bad_topic2,bad_topic3,bad_topic4",DE4iyHv-gtlqiFDQXYF4LQ
Lompoc Brewing Hedge House,0.114567976,0.065754925,0.128698102,0.011109308,0.113422137,0.555205112,0.00900601,0.561509977,0.2150576,0.045368663,0,0.159515299,good_topic6,"bad_topic2,bad_topic3,bad_topic6",9ml_U76Eexvzgj6qzk-Xaw
Lonchera Brother Express,0.459560056,0.212772617,0.172560912,0.021655812,0.116480551,0.004533796,0.015057778,0.519642958,0.225500744,0.077820029,0.002277199,0.15252968,good_topic1,"bad_topic2,bad_topic3,bad_topic6",OLl7NYvQY9jmQRNzncUOyw
Long John Silver's,0,0,0.252892852,0.314301014,0.420314848,0,0.017369125,0.54876843,0.238787675,0.056745416,0.014917699,0.115317047,good_topic5,"bad_topic2,bad_topic3,bad_topic6",VmrFBIoMBNatzq2egLFJBA
Longfellows,0.044612828,0.577637784,0.137429703,0.000575023,0.02253346,0.207350536,0.015011826,0.508063233,0.173337408,0.226489788,0,0.069855306,good_topic2,"bad_topic2,bad_topic3,bad_topic4",mF0JmFab6K-iXrKapgJEtQ
Lonnie's,0.115199544,0.046795209,0.029632246,0.005801698,0.495554784,0.29531269,0.057302653,0.481141691,0.217682029,0.149049152,0.004731534,0.086230951,good_topic5,"bad_topic2,bad_topic3,bad_topic4",Zhe0n8aDHwhT4QUtUxlh2g
Loop Gyros,0.276698154,0.051472719,0.132194109,0.114333734,0.18165071,0.232817325,0.051567287,0.576054158,0.127674127,0.083064496,0.006309291,0.145147797,good_topic1,"bad_topic2,bad_topic3,bad_topic6",x5wN1s-MbdLa9Ge5s6k2xg
Los Autenticos Cuban Cafe,0.426777437,0.206207077,0.119950304,0.009429299,0.20866525,0.018144496,0.012018591,0.588104541,0.200882557,0.076257087,0.013704614,0.101175561,good_topic1,"bad_topic2,bad_topic3,bad_topic6",Nh2Dpf9Cm4_sOEK-DMhQTw
LottaFrutta - Atlanta,0.177965709,0.47527189,0.232716882,0.002651684,0.058722075,0.044243101,0.057229614,0.524717233,0.223486279,0.104610917,0,0.085125263,good_topic2,"bad_topic2,bad_topic3,bad_topic4",OhB-VnmDCxRquIysWH-yKw
Lottie & Zula's,0.546694967,0.069019124,0.332485613,0,0.026473567,0.01253561,0.133483663,0.431726605,0.204829112,0.132697061,0,0.095467113,good_topic1,"bad_topic1,bad_topic2,bad_topic3,bad_topic4",vHTje3dJQ9V8svkC1XyPKA
Lotus Eaters Catering,0.161428973,0.826351881,0,0,0,0,0,0.771389306,0.089346975,0,0.131305695,0,good_topic2,"bad_topic2,bad_topic5",GUQVsC6-962o5twJuak2SQ
Loudmouth Burgers,0.012441588,0.071437686,0.083789453,0.554304493,0.240147009,0.024547315,0.016655193,0.579569593,0.206967548,0.097138894,0.001223222,0.092434888,good_topic4,"bad_topic2,bad_topic3",h54hLPihxcmkXWrIxwpKpQ
Louie's Daybreak Diner,0.067253304,0.491143546,0.248787699,0.077106347,0.10417108,0,0.064280433,0.520818472,0.195066508,0.108176663,0,0.106251564,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",rEenlmsf-iiBkItbecE_9w
Louie's Ice Cream,0.184390727,0.348754989,0.403730224,0.033337831,0,0.017287359,0.024840427,0.379911108,0.410142279,0.147819286,0,0.029003743,good_topic3,"bad_topic2,bad_topic3,bad_topic4",6T-YCZRVgAEwPFMu5_5kJA
Louis Gervais Fine Foods & Catering,0.041168777,0.060661505,0.174606645,0.004129895,0.626441941,0.08734613,0.029243672,0.563687134,0.197085506,0.141163912,0.005923123,0.054715839,good_topic5,"bad_topic2,bad_topic3,bad_topic4",DjCdhnURtrLDOuy27dpa0g
Louisiana Seafood Market and Wings,0.167224194,0,0.157780478,0.103237291,0.559880147,0,0,0.294012457,0.223784983,0.355530232,0,0.123517774,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",yjuIMZn6d0ihXbgqlNJeJg
Louisville Rex,0.323994977,0.049854719,0.040785253,0.021013272,0.248292131,0.30909958,0,0.50012363,0.276034499,0.117449761,0,0.100693439,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",nRQACOetTXxIpRTPjpjmcw
Love Mom,0.468342149,0.19621133,0.156304381,0.025828366,0.049298459,0.093923267,0.04711992,0.464183042,0.255123844,0.097479831,0.01954183,0.115990957,good_topic1,"bad_topic2,bad_topic3,bad_topic6",dQLrLTI0lAo_FSSSZKUd_g
Lovecup,0.14110216,0.240195778,0.493539557,0.00992086,0.028839479,0.079755545,0.031982082,0.469032437,0.347645347,0.022429737,0,0.120453562,good_topic3,"bad_topic2,bad_topic3,bad_topic6",ANVWITToOMlU_dq1XyVjYw
Lovejoy Bakers,0.276597782,0.414461904,0.194266207,0.002885788,0.051187002,0.049501515,0.01864179,0.511389313,0.296084889,0.099769629,0.005309324,0.061181347,good_topic2,"bad_topic2,bad_topic3",#NAME?
Lovejoy Bakers Express,0.104613196,0.19420391,0.280024271,0.016563254,0.223474242,0.170412952,0,0.543839016,0.28855337,0.038096682,0.025359258,0.097130094,good_topic3,"bad_topic2,bad_topic3",KmwCnv3X-0_OVNBzSV7Sqw
Lovell's Tavern,0.033648916,0,0.042985077,0.132558415,0.2847568,0.49146686,0.323788524,0.654686213,0,0.013626271,0,0,good_topic6,"bad_topic1,bad_topic2",CcL4Nkn9725HqZgllRjgag
"Lox, Box & Barrel",0.264183697,0.271748006,0.249006025,0.039570846,0.112456027,0.053113234,0.018455924,0.555140543,0.269259362,0.085096996,0.022740631,0.042856478,good_topic2,"bad_topic2,bad_topic3",N75xitDaSZ-HV9TdO64B8A
Luby's Fuddruckers Restaurants,0.006552058,0,0.235324485,0.547204267,0.115474877,0.08797203,0.034637949,0.621666177,0.170968564,0.050552632,0.012337826,0.103170561,good_topic4,"bad_topic2,bad_topic3,bad_topic6",rVFcZBx6sD7HfyXruSwjAg
Lucca Bar And Grill,0.183377839,0.01091136,0.078631024,0.085248805,0.540290296,0.09029033,0.080965773,0.494192241,0.188578026,0.107549249,0,0.120069311,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",6lWeoY6C1Yl3WvrN0ilm2Q
Lucile's Creole Cafe,0.093278407,0.551273188,0.11695698,0.025949645,0.162891167,0.040184982,0.026480974,0.471955525,0.266537179,0.144722333,0.005719123,0.078886176,good_topic2,"bad_topic2,bad_topic3,bad_topic4",or-Kyw7kmNin1pWbu2RLJw
Lucky 7,0.331952511,0.070947483,0.189215304,0.014367308,0.355058829,0.028090004,0.032829594,0.460280326,0.17820853,0.206282327,0.008526858,0.105667659,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",fZ7kOaPLdkmzb1daGiwytQ
Lucky China,0.272091007,0.013602516,0.272850149,0.029812918,0.382487946,0.018785391,0.012481293,0.447760964,0.227524383,0.153235451,0.004437809,0.146764144,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",2LRKDreuzzSQshXhgyfRAw
Lucky's Burger & Brew,0.035877822,0.024630023,0.029212004,0.368012681,0.292295211,0.239807446,0.011097662,0.508786461,0.254797987,0.096134458,0.00372144,0.118661863,good_topic4,"bad_topic2,bad_topic3,bad_topic6",1PIr3JYuyWNpgz4KdJeU4Q
Lucky's Cafe,0.101607144,0.382859317,0.129355825,0.044572331,0.22913849,0.104250778,0.020349573,0.493268315,0.241972427,0.146692766,0,0.088429415,good_topic2,"bad_topic2,bad_topic3,bad_topic4",sa0bh9R08jYzNveKjEq6Hg
Lucky's Ice Cream Bar And Grill,0.265400499,0,0,0.480833799,0.247331783,0,0,0.456649274,0.18474976,0.246110532,0,0.108266305,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",GJdtct_8MEVE2RQKUeHM_A
Lucky's Puccias and Pizzeria,0.442122606,0.035124033,0.241505468,0.006685011,0.14443634,0.120703721,0.030508031,0.461422951,0.191663361,0.214315773,0.007662153,0.086859117,good_topic1,"bad_topic2,bad_topic3,bad_topic4",lCUJei1IwDg9Ouwoz6VfLQ
Lucy's Eastside Diner,0.077711913,0.239983861,0.162861816,0.212933108,0.17685109,0.11973004,0.025331394,0.496766441,0.245616321,0.104449582,0.007684142,0.113266898,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",0kB2wCl1sFHf3QA7VIqxwA
Lugano Cafe and Catering,0.066318629,0.635622503,0.097725143,0.002765692,0.163513368,0.021742683,0.04154105,0.496344375,0.229459484,0.077044836,0.009481721,0.13926079,good_topic2,"bad_topic2,bad_topic3,bad_topic6",ipj5ewp_aKWl8xYvzLi9-g
Luigi's,0.060779226,0.32193836,0.064632379,0.032558855,0.509690863,0,0.07512364,0.562588334,0.266470745,0.051193267,0,0.036399347,good_topic5,"bad_topic2,bad_topic3",SBv8rJfWxGx0FtVZ7s3LKQ
Luke's Inside Out,0.256676176,0.048069102,0.159716569,0.160606565,0.235586397,0.130302463,0.034589435,0.550426728,0.198264104,0.109564618,0.002685986,0.093746259,good_topic1,"bad_topic2,bad_topic3,bad_topic4",MM8QXW6JjW_tqxki0NnlXQ
Luke's Kitchen and Bar,0.223008999,0.054042886,0.033905695,0.053894298,0.430088604,0.196694675,0.040952891,0.521787516,0.197823043,0.120392549,0.013108717,0.100509658,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",i90jeBl_lLHzzuDLsxWJEA
Luna Station,0.372970167,0.26983492,0.140189754,0.075200816,0.069691001,0.060338144,0.139445464,0.590503156,0.117350472,0,0,0.137596841,good_topic1,"bad_topic1,bad_topic2,bad_topic3,bad_topic6",ulJCAaODoCZD3L7-z-RxRQ
Lunch Box Deli,0.329760935,0.177715552,0.316689741,0.001674418,0.135890848,0.027076977,0.031175664,0.59222202,0.151533419,0.097590761,0.021725891,0.096537389,good_topic1,"bad_topic2,bad_topic3",ATp9dfKddwGLvrtFg7mILQ
Lustre Pearl East,0.020272822,0.015110924,0.085455147,0.084204159,0.184800594,0.600060217,0.034305025,0.406234438,0.27909716,0.181162416,0.012472944,0.079709455,good_topic6,"bad_topic2,bad_topic3,bad_topic4",USfR6zFbBT-qNjrKON23MQ
Lux Bakery & Cafe,0.225838912,0.134188986,0.37571883,0.014950176,0.221295842,0.021402894,0,0.379240021,0.32621729,0.25314768,0.029507237,0,good_topic3,"bad_topic2,bad_topic3,bad_topic4",zy_C-wrNYaypkwZnFz7yLQ
Lynde Street Cafe,0.75726217,0,0,0,0.224238485,0,0.023237018,0.567532301,0.214490816,0.161625728,0,0.031818494,good_topic1,"bad_topic2,bad_topic3,bad_topic4",GxHQEDrV1EWbvgM6joU3wg
Lynn House of Roast Beef,0.623374701,0,0,0.361446708,0,0,0.007163074,0.495801532,0.157239293,0.135167375,0.024533147,0.170727761,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",AVF5ilmoYA2MmmFeT9ENoA
Lynnfield Meat & Deli,0.155231118,0,0.655069858,0,0.184006222,0,0,0.30808416,0.38191551,0.100216962,0,0.199387982,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",HGXmYzSRi_VEGu0D5krzdw
Lyrik,0.06250362,0.45741965,0.227640442,0.006373614,0,0.234789006,0.003752473,0.693184781,0.191240346,0.026863303,0,0.079111952,good_topic2,"bad_topic2,bad_topic3",CMEA81tvpUeudyCnQWsOpQ
M I A Hookah Cafe,0.111597608,0.025201842,0.165998787,0,0.038040037,0.644795492,0,0.505417117,0.301862925,0.125265551,0,0.063277571,good_topic6,"bad_topic2,bad_topic3,bad_topic4",YmwVfCuwD3cW7vh57BaH-Q
M572,0.243120394,0.02930454,0.061216183,0.023889017,0.396476135,0.237414061,0.012561818,0.477917884,0.282612104,0.103791165,0.006848192,0.110349888,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",MAsWANhbvKeDmZe798av9A
MAD Greens - Boulder,0.330845702,0.165819881,0.26735916,0.003123751,0.182124869,0.041049386,0.007986171,0.483661173,0.298227905,0.09064986,0.00216174,0.10730098,good_topic1,"bad_topic2,bad_topic3,bad_topic6",X7MGmlr5xDBBTCK12GqezQ
MAD Greens - Lakeway,0.238216967,0.145567525,0.106950999,0.012531076,0.421126113,0.064562682,0.047761149,0.545340097,0.223670322,0.061188953,0,0.111886467,good_topic5,"bad_topic2,bad_topic3,bad_topic6",L_q9Wb_KnOiTq6_OKU9mAw
MAD Greens - Louisville,0.231248394,0.316290653,0.137056901,0.025324647,0.252999294,0.023543415,0.004686724,0.636682481,0.178262328,0.075735725,0,0.094200274,good_topic2,"bad_topic2,bad_topic3",nojatIxBBB5aOxYgS2_dIg
MAD Greens - The Domain,0.350689795,0.225492542,0.158372185,0.006084873,0.197198942,0.051909454,0.032733614,0.544326607,0.214960816,0.103178988,0.003324676,0.094813922,good_topic1,"bad_topic2,bad_topic3,bad_topic4",HpZtyn7koUriklQHaClLqg
MEstro,0.172888203,0.169670269,0.0365944,0.026548674,0.475854874,0.105905543,0,0.547030883,0.175044356,0.089359466,0,0.177409946,good_topic5,"bad_topic2,bad_topic3,bad_topic6",3Wb4c6WtTcyziJRH4ryzZw
MG's Cafe,0.035739238,0.17421636,0.520335148,0,0.130645646,0.132725904,0,0.505265117,0.112590089,0.262005746,0.081436329,0.03665974,good_topic3,"bad_topic2,bad_topic3,bad_topic4",5QIhAe359r2e_m-2YqrmKQ
MJ Donuts Cafe,0.065787494,0.590742767,0,0,0.326726198,0,0.045354063,0.52881972,0.260659695,0.092872853,0,0.063862244,good_topic2,"bad_topic2,bad_topic3",9r29JaCAFPF9sxmVjYgT0Q
MJ Ready International Bistro,0.434169467,0.082469955,0.18118374,0.009963244,0.182591706,0.102530459,0,0.418883592,0.377459176,0.105553709,0,0.092449918,good_topic1,"bad_topic2,bad_topic3,bad_topic4",5N89I3jVbg6nKzQMHGZu2Q
MMMac & Cheese,0.355797968,0.020717018,0.183262512,0.23657769,0.15996594,0.033894444,0.006790299,0.404835177,0.306423537,0.195799749,0.009416141,0.068700987,good_topic1,"bad_topic2,bad_topic3,bad_topic4",fjdUa5IYKsRp1JwYSOobSg
MOCHA - Monterey Oaks Coffee House,0.04784941,0.319393453,0.31999818,0.007122493,0.070485471,0.224672144,0,0,0.574962795,0,0,0.401219219,good_topic3,"bad_topic3,bad_topic6",R1PFUBw0lBCpFbsl-dh0lQ
MONROE Nightclub,0,0,0.13904206,0,0.343622496,0.504447281,0.081232998,0.472206439,0.215198681,0.124227874,0,0.104283952,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",eLDNfCckkr2_H8V7Yll12w
"MOOYAH Burgers, Fries & Shakes",0.010792892,0.033770533,0.097974737,0.55767948,0.27132472,0.016218531,0.034421768,0.543572724,0.201417773,0.079587154,0.006824075,0.125801749,good_topic4,"bad_topic2,bad_topic3,bad_topic6",BWd6NAPqPpmDhy6EQXeECA
MUDMAN Food Truck,0.062842421,0,0.131963217,0.67592936,0.114426969,0,0,0.568934262,0.183269784,0.044363789,0,0.201347291,good_topic4,"bad_topic2,bad_topic3,bad_topic6",PBKvvtDOTygKUBy4feqc6w
Ma Reilly's,0.049477422,0.511334725,0.22474753,0.005277701,0.145227334,0.053524499,0.058310989,0.504317845,0.259795445,0.096865656,0,0.073113868,good_topic2,"bad_topic2,bad_topic3",oULRtaB8duaRKYEbMpAZgA
Mac and Tot Box,0.347465473,0.077834062,0.049539711,0.111995935,0.399292022,0,0,0.365390211,0.276567608,0.192703143,0,0.162581012,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",_6UaDhBtrc1iCwwUMmUXVA
Mac's Deli,0.274074154,0.023232991,0.629508754,0.02402395,0.038981381,0,0,0.720169067,0.226374418,0,0.046877697,0,good_topic3,"bad_topic2,bad_topic3",ALIuP6A3yC-3UzDTKynZjg
